candidate_id,first_name,last_name,email,phone,location_city,location_country,current_company,current_title,linkedin_url,created_date
CAND-3909,Daria,Toth,daria.toth2@protonmail.com,+1-243-546-6095x47006,Riga,Latvia,Nord Security,Staff Engineer,,2024-07-28
CAND-3910,Ioana,Petrov,ioana.petrov1@outlook.com,001-581-707-9516,Kaunas,Lithuania,,,,2025-06-21
CAND-3911,Krzysztof,Wisniewski,krzysztof.wisniewski@outlook.com,,Warsaw,Poland,Freelance,Chief Marketing Officer,,2024-09-24
CAND-3912,Arnas,Petrauskas,arnas.petrauskas@protonmail.com,(314)912-0224,Kaunas,Lithuania,Nord Security,Performance Marketing Manager,,2024-10-16
CAND-3913,Oleksiy,Bondarenko,oleksiy.bondarenko@protonmail.com,,Kyiv,Ukraine,Luminor,Chief Product Officer,,2024-06-17
CAND-3914,Emily,Taylor,emily.taylor@gmail.com,361-568-0956x41854,Gdansk,Poland,Checkout.com,Senior Legal Counsel,linkedin.com/in/emily-taylor-681,2025-04-04
CAND-3915,Michal,Dabrowska,michal.dabrowska2@gmail.com,336.765.0285,Tallinn,Estonia,Swedbank,VP of Product,,2024-05-03
CAND-3916,Marcin,Dabrowska,marcin.dabrowska1@gmail.com,(458)617-9157x82905,Riga,Latvia,Ubisoft,Senior Customer Support Specialist,linkedin.com/in/marcin-dabrowska-151,2024-02-02
CAND-3917,Oleh,Kovalenko,oleh.kovalenko1@gmail.com,001-622-319-1142,Kyiv,Ukraine,Wise,Management Accountant,linkedin.com/in/oleh-kovalenko-320,2025-02-18
CAND-3918,Alexander,Koch,alexander.koch1@outlook.com,314-601-3856x9939,Vilnius,Lithuania,Delivery Hero,Finance Manager,linkedin.com/in/alexander-koch-399,2025-03-26
CAND-3919,Lina,Zukauskas,lina.zukauskas@gmail.com,,Kyiv,Ukraine,Cognizant,Senior Financial Analyst,linkedin.com/in/lina-zukauskas-935,2024-04-16
CAND-3920,Katarzyna,Wozniak,katarzyna.wozniak1@gmail.com,(965)620-1201,Kaunas,Lithuania,Pipedrive,Legal Manager,,2025-05-17
CAND-3921,Max,Fischer,max.fischer1@gmail.com,8208984469,Vilnius,Lithuania,Personio,TA Manager,linkedin.com/in/max-fischer-748,2024-11-22
CAND-3922,Arnas,Grigas,arnas.grigas@gmail.com,(894)981-8272x913,Berlin,Germany,Telia,Senior Operations Manager,,2025-03-22
CAND-3923,Jolanta,Daunoras,jolanta.daunoras@yahoo.com,+1-259-316-4491x53218,Kyiv,Ukraine,LMT,Group Product Manager,linkedin.com/in/jolanta-daunoras-167,2024-07-18
CAND-3924,Anastasia,Smirnov,anastasia.smirnov@outlook.com,830-485-2315,Berlin,Germany,,,,2025-05-16
CAND-3925,Andriy,Boyko,andriy.boyko1@outlook.com,842.484.0224,Kaunas,Lithuania,Revolut,Financial Analyst,linkedin.com/in/andriy-boyko-968,2024-10-24
CAND-3926,Aleksander,Toth,aleksander.toth@yahoo.com,(871)932-0253x4238,Berlin,Germany,King,Head of Talent Acquisition,linkedin.com/in/aleksander-toth-448,2024-11-10
CAND-3927,Michael,Schulz,michael.schulz@protonmail.com,9778604293,Riga,Latvia,Zynga,Legal Manager,linkedin.com/in/michael-schulz-107,2024-08-02
CAND-3928,Stefan,Schulz,stefan.schulz@outlook.com,001-767-440-8772x107,Vilnius,Lithuania,Delivery Hero,Senior Compliance Manager,linkedin.com/in/stefan-schulz-904,2024-10-20
CAND-3929,Natalia,Lewandowski,natalia.lewandowski1@gmail.com,900-433-0510x9724,Vilnius,Lithuania,Luminor,Management Accountant,linkedin.com/in/natalia-lewandowski-232,2024-06-02
CAND-3930,Vaida,Kazlauskas,vaida.kazlauskas1@gmail.com,(442)965-4168x939,Vilnius,Lithuania,Swedbank,FP&A Manager,,2024-01-04
CAND-3931,Tetyana,Kravchenko,tetyana.kravchenko1@protonmail.com,(839)585-2381x82893,Berlin,Germany,Nord Security,Finance Manager,linkedin.com/in/tetyana-kravchenko-534,2025-03-08
CAND-3932,Laura,Grigas,laura.grigas@outlook.com,+1-527-386-8070x42357,Vilnius,Lithuania,Paddle,Data Engineering Manager,linkedin.com/in/laura-grigas-171,2024-03-03
CAND-3933,Dovydas,Kairys,dovydas.kairys1@protonmail.com,,Warsaw,Poland,Jam City,Legal Manager,linkedin.com/in/dovydas-kairys-958,2025-02-02
CAND-3934,Mariya,Marchenko,mariya.marchenko@protonmail.com,799.559.3116x99213,Riga,Latvia,Zalando,Senior CRM Manager,linkedin.com/in/mariya-marchenko-556,2025-03-15
CAND-3935,Artem,Marchenko,artem.marchenko1@outlook.com,670-650-7077x5088,Riga,Latvia,Tesonet,Fraud Analyst,linkedin.com/in/artem-marchenko-991,2025-03-20
CAND-3936,Marius,Ivanov,marius.ivanov3@gmail.com,+1-599-296-3576x86621,Warsaw,Poland,King,Senior Legal Manager,linkedin.com/in/marius-ivanov-602,2024-08-26
CAND-3937,Jonas,Hoffmann,jonas.hoffmann@yahoo.com,795-719-4845x42259,Kaunas,Lithuania,TrueLayer,Senior Finance Manager,linkedin.com/in/jonas-hoffmann-301,2024-08-01
CAND-3938,Janos,Ivanov,janos.ivanov1@gmail.com,333-805-9154,Berlin,Germany,Tesonet,Senior TA Specialist,linkedin.com/in/janos-ivanov-190,2024-02-27
CAND-3939,Pawel,Jankowski,pawel.jankowski1@yahoo.com,,Gdansk,Poland,,,,2025-05-08
CAND-3940,Saulius,Radzevicius,saulius.radzevicius1@outlook.com,751.310.9674,Kaunas,Lithuania,Ubisoft,CRM Manager,linkedin.com/in/saulius-radzevicius-597,2024-10-14
CAND-3941,Gintaras,Stonkus,gintaras.stonkus@outlook.com,+1-936-436-5905x04173,London,United Kingdom,Contentful,Analytics Engineer,linkedin.com/in/gintaras-stonkus-498,2024-12-24
CAND-3942,Monika,Noreika,monika.noreika@outlook.com,,Vilnius,Lithuania,Tesonet,Finance Analyst,,2025-04-28
CAND-3943,Domantas,Noreika,domantas.noreika1@gmail.com,(534)426-7870,Vilnius,Lithuania,Swedbank,Operations Analyst,linkedin.com/in/domantas-noreika-793,2024-11-02
CAND-3944,Zsuzsanna,Kuznetsov,zsuzsanna.kuznetsov@gmail.com,581.728.1718,Tallinn,Estonia,EA Games,Talent Acquisition Specialist,,2024-10-01
CAND-3945,Tetyana,Lytovchenko,tetyana.lytovchenko@gmail.com,,Vilnius,Lithuania,Personio,DevOps Engineer,,2024-12-19
CAND-3946,David,Fischer,david.fischer@gmail.com,,Warsaw,Poland,SEB,Senior FP&A Analyst,linkedin.com/in/david-fischer-162,2025-05-14
CAND-3947,Weronika,Dabrowska,weronika.dabrowska1@outlook.com,575-321-1275x9637,Vilnius,Lithuania,Tesonet,Compensation and Benefits Analyst,,2024-03-27
CAND-3948,Harry,Brown,harry.brown@gmail.com,849-433-1088,Berlin,Germany,Adform,Legal Manager,,2025-05-02
CAND-3949,Kinga,Petrov,kinga.petrov@protonmail.com,306.259.4003,Amsterdam,Netherlands,King,Operations Analyst,linkedin.com/in/kinga-petrov-667,2025-01-21
CAND-3950,Natalia,Kovalchuk,natalia.kovalchuk1@yahoo.com,,Vilnius,Lithuania,King,Senior Legal Counsel,linkedin.com/in/natalia-kovalchuk-512,2024-03-23
CAND-3951,Rafal,Fedorov,rafal.fedorov2@gmail.com,,Hamburg,Germany,Revolut,Analytics Manager,linkedin.com/in/rafal-fedorov-546,2024-12-12
CAND-3952,Jonas,Rimkus,jonas.rimkus@protonmail.com,,Lviv,Ukraine,EPAM Systems,Finance Manager,linkedin.com/in/jonas-rimkus-892,2025-01-17
CAND-3953,Hannah,Hoffmann,hannah.hoffmann@yahoo.com,364.485.1002,Wroclaw,Poland,Contentful,UX Researcher,linkedin.com/in/hannah-hoffmann-142,2025-05-08
CAND-3954,Aiste,Urbonas,aiste.urbonas2@protonmail.com,814-908-1702x8461,Riga,Latvia,Delivery Hero,Senior HR Manager,,2025-06-15
CAND-3955,Bence,Ionescu,bence.ionescu@gmail.com,+1-973-221-4999,Vilnius,Lithuania,Playtika,Senior HR Business Partner,,2024-05-28
CAND-3956,Erikas,Kairys,erikas.kairys1@yahoo.com,520.643.4743,Krakow,Poland,Ubisoft,Talent Acquisition Specialist,linkedin.com/in/erikas-kairys-757,2024-07-10
CAND-3957,Andriy,Melnyk,andriy.melnyk@yahoo.com,221-606-5100x4601,Warsaw,Poland,Vinted,Marketing Manager,linkedin.com/in/andriy-melnyk-518,2024-02-24
CAND-3958,Vaida,Kairys,vaida.kairys@yahoo.com,631-435-5579,Warsaw,Poland,Paddle,Lead UX Researcher,linkedin.com/in/vaida-kairys-115,2024-09-04
CAND-3959,Kateryna,Kravchenko,kateryna.kravchenko1@gmail.com,4723239567,Tallinn,Estonia,Wise,Legal Manager,linkedin.com/in/kateryna-kravchenko-481,2024-09-16
CAND-3960,Volodymyr,Kovalenko,volodymyr.kovalenko1@gmail.com,961.989.8987x8776,Vilnius,Lithuania,Playtika,Engineering Manager,,2024-11-12
CAND-3961,Jonas,Urbonas,jonas.urbonas1@gmail.com,,Vilnius,Lithuania,N26,Operations Analyst,linkedin.com/in/jonas-urbonas-980,2025-01-20
CAND-3962,Filip,Kowalski,filip.kowalski1@gmail.com,(513)987-7123x981,Riga,Latvia,Danske Bank,Senior Operations Specialist,linkedin.com/in/filip-kowalski-650,2024-08-05
CAND-3963,Ethan,Brown,ethan.brown@yahoo.com,+1-720-748-7304x5194,Tallinn,Estonia,DXC Technology,Financial Analyst,,2024-02-12
CAND-3964,Leon,Schmidt,leon.schmidt@protonmail.com,,Kyiv,Ukraine,SEB,Senior Backend Engineer,linkedin.com/in/leon-schmidt-532,2024-10-05
CAND-3965,Ewelina,Mazur,ewelina.mazur@gmail.com,001-886-681-7341x8807,London,United Kingdom,N26,Data Analyst,,2024-02-20
CAND-3966,Agne,Levinskas,agne.levinskas@outlook.com,001-703-515-7585x9391,Kharkiv,Ukraine,Paddle,Product Lead,linkedin.com/in/agne-levinskas-650,2024-09-06
CAND-3967,Arnas,Levinskas,arnas.levinskas@outlook.com,+1-762-605-4493x39271,Kyiv,Ukraine,Wargaming,Performance Marketing Manager,,2024-07-04
CAND-3968,Andriy,Marchenko,andriy.marchenko1@gmail.com,2639856702,Kaunas,Lithuania,Paddle,HR Business Partner,,2024-12-07
CAND-3969,Aleksander,Ivanov,aleksander.ivanov@yahoo.com,+1-515-737-8420x5555,Kaunas,Lithuania,Delivery Hero,Lead UX Researcher,,2024-02-24
CAND-3970,Mirela,Toth,mirela.toth@protonmail.com,440-478-9677x888,London,United Kingdom,CGI,Senior Legal Counsel,,2025-04-09
CAND-3971,Larysa,Tkachenko,larysa.tkachenko1@yahoo.com,,Hamburg,Germany,Devbridge,Senior Product Manager,,2024-10-04
CAND-3972,Adam,Kowalczyk,adam.kowalczyk1@gmail.com,600-972-0409,Vilnius,Lithuania,Luminor,Operations Specialist,,2025-02-04
CAND-3973,Katarzyna,Mazur,katarzyna.mazur1@gmail.com,001-211-624-6175x78041,Warsaw,Poland,Jam City,Compensation and Benefits Analyst,linkedin.com/in/katarzyna-mazur-469,2024-12-26
CAND-3974,Yaroslav,Bondarenko,yaroslav.bondarenko@gmail.com,+1-466-871-8644,Kyiv,Ukraine,Adform,Senior Marketing Manager,,2024-07-04
CAND-3975,Gintaras,Kairys,gintaras.kairys1@gmail.com,(944)370-4986,Vilnius,Lithuania,Freelance,Compensation and Benefits Analyst,,2025-06-13
CAND-3976,Rytis,Noreika,rytis.noreika@gmail.com,401-787-7033,Kyiv,Ukraine,Zalando,Senior Product Manager,linkedin.com/in/rytis-noreika-179,2024-07-20
CAND-3977,Michal,Szymanski,michal.szymanski@gmail.com,904.643.0732x466,Berlin,Germany,Cognizant,SEO Specialist,,2024-07-15
CAND-3978,Agnieszka,Jankowski,agnieszka.jankowski2@yahoo.com,,Kyiv,Ukraine,Cognizant,Compensation and Benefits Analyst,linkedin.com/in/agnieszka-jankowski-274,2024-12-20
CAND-3979,Taras,Tkachenko,taras.tkachenko@protonmail.com,+1-403-604-3817x799,Vilnius,Lithuania,Accenture,Senior Compliance Manager,linkedin.com/in/taras-tkachenko-380,2024-01-29
CAND-3980,Tiberiu,Nagy,tiberiu.nagy@yahoo.com,(892)647-0481x1301,Vilnius,Lithuania,DXC Technology,Fraud Analyst,linkedin.com/in/tiberiu-nagy-685,2024-02-26
CAND-3981,Agnieszka,Kozlowski,agnieszka.kozlowski1@gmail.com,323.414.5651,Warsaw,Poland,Pipedrive,Senior Mobile Engineer,linkedin.com/in/agnieszka-kozlowski-179,2024-05-09
CAND-3982,Matas,Kairys,matas.kairys@outlook.com,559.417.0034x374,Krakow,Poland,Wargaming,Head of Product,linkedin.com/in/matas-kairys-149,2025-01-24
CAND-3983,Neringa,Rimkus,neringa.rimkus2@gmail.com,(567)340-5362x512,Warsaw,Poland,Atea,Junior BI Analyst,linkedin.com/in/neringa-rimkus-197,2024-10-09
CAND-3984,Natalia,Dabrowska,natalia.dabrowska@gmail.com,,Kaunas,Lithuania,Cognizant,SEO Specialist,,2025-06-14
CAND-3985,Viktorija,Gudas,viktorija.gudas1@gmail.com,254-811-1902,Berlin,Germany,Bolt,Senior DevOps Engineer,linkedin.com/in/viktorija-gudas-483,2025-05-08
CAND-3986,Yulia,Kravchenko,yulia.kravchenko2@gmail.com,7714369300,Kaunas,Lithuania,Personio,Operations Specialist,linkedin.com/in/yulia-kravchenko-978,2024-08-05
CAND-3987,Pawel,Wisniewski,pawel.wisniewski@yahoo.com,(514)642-6735,London,United Kingdom,TrueLayer,Senior Frontend Engineer,,2025-06-15
CAND-3988,Bence,Kovacs,bence.kovacs1@yahoo.com,+1-425-861-1615x99944,Berlin,Germany,Revolut,Senior Growth Manager,,2024-02-02
CAND-3989,Lukasz,Kozlowski,lukasz.kozlowski1@outlook.com,001-418-745-5375x826,Kaunas,Lithuania,Contentful,Senior DevOps Engineer,linkedin.com/in/lukasz-kozlowski-367,2025-01-01
CAND-3990,Felix,Schulz,felix.schulz@gmail.com,,Berlin,Germany,Delivery Hero,Junior DevOps Engineer,linkedin.com/in/felix-schulz-486,2024-09-01
CAND-3991,Andreas,Schneider,andreas.schneider1@gmail.com,5814499402,Berlin,Germany,Telia,Customer Support Specialist,linkedin.com/in/andreas-schneider-764,2025-01-30
CAND-3992,Aleksander,Kovacs,aleksander.kovacs@outlook.com,558.759.3580,Vilnius,Lithuania,Tesonet,Data Scientist,linkedin.com/in/aleksander-kovacs-310,2024-02-23
CAND-3993,Zsuzsanna,Toth,zsuzsanna.toth1@yahoo.com,+1-928-580-5075x0781,Vilnius,Lithuania,EPAM Systems,Trust and Safety Analyst,linkedin.com/in/zsuzsanna-toth-928,2025-03-20
CAND-3994,Tadas,Petrauskas,tadas.petrauskas@protonmail.com,(644)625-2477x774,Krakow,Poland,LMT,Senior Data Analyst,,2024-04-01
CAND-3995,Monika,Zukauskas,monika.zukauskas2@gmail.com,001-264-293-0464,Vilnius,Lithuania,Miniclip,Group Product Manager,linkedin.com/in/monika-zukauskas-417,2024-02-20
CAND-3996,Daria,Ivanov,daria.ivanov2@gmail.com,,Vilnius,Lithuania,King,Security Engineer,,2024-07-06
CAND-3997,Jolanta,Urbonas,jolanta.urbonas@outlook.com,(706)598-8264x86275,Tallinn,Estonia,Checkout.com,Senior Operations Manager,linkedin.com/in/jolanta-urbonas-675,2024-06-20
CAND-3998,Rokas,Mockus,rokas.mockus@outlook.com,279.638.5460x9121,Tallinn,Estonia,Miniclip,Senior Compliance Manager,linkedin.com/in/rokas-mockus-204,2024-06-15
CAND-3999,Daryna,Boyko,daryna.boyko@yahoo.com,2723545396,Kharkiv,Ukraine,Zalando,Senior Performance Marketer,linkedin.com/in/daryna-boyko-891,2025-04-09
CAND-4000,Tomas,Jankauskas,tomas.jankauskas1@gmail.com,001-460-799-3247x07926,Vilnius,Lithuania,N26,Senior Legal Counsel,linkedin.com/in/tomas-jankauskas-796,2024-09-25
CAND-4001,Dovydas,Gudas,dovydas.gudas@gmail.com,+1-617-543-1603x25039,Kyiv,Ukraine,CGI,Senior Legal Counsel,linkedin.com/in/dovydas-gudas-632,2024-07-24
CAND-4002,Andriy,Kravchenko,andriy.kravchenko@gmail.com,+1-398-984-4278x95236,Tallinn,Estonia,Zalando,Senior Operations Specialist,linkedin.com/in/andriy-kravchenko-165,2024-12-26
CAND-4003,Mindaugas,Zukauskas,mindaugas.zukauskas@outlook.com,,Vilnius,Lithuania,Telia,Director of Data and Analytics,linkedin.com/in/mindaugas-zukauskas-466,2025-05-02
CAND-4004,Oliver,Smith,oliver.smith@yahoo.com,001-749-964-5495,Hamburg,Germany,King,Marketing Manager,linkedin.com/in/oliver-smith-205,2024-05-23
CAND-4005,Saulius,Paulauskas,saulius.paulauskas2@gmail.com,001-581-427-3174x2718,Riga,Latvia,Zynga,Performance Marketing Manager,linkedin.com/in/saulius-paulauskas-365,2024-04-11
CAND-4006,Arnas,Ambrazas,arnas.ambrazas1@gmail.com,(940)823-9362,Kaunas,Lithuania,Adform,Product Designer,linkedin.com/in/arnas-ambrazas-586,2024-04-18
CAND-4007,Adam,Nowak,adam.nowak@yahoo.com,776-740-4046,Krakow,Poland,Bite,Senior Legal Counsel,,2024-03-21
CAND-4008,Sandra,Hoffmann,sandra.hoffmann@gmail.com,212-786-3811,Kaunas,Lithuania,EPAM Systems,Data Engineer,,2025-02-06
CAND-4009,Gintaras,Ambrazas,gintaras.ambrazas@yahoo.com,7227892074,Vilnius,Lithuania,SEB,CRM Manager,linkedin.com/in/gintaras-ambrazas-681,2025-04-10
CAND-4010,Jonas,Urbonas,jonas.urbonas2@gmail.com,(582)576-7742,Vilnius,Lithuania,Paddle,Senior Legal Counsel,linkedin.com/in/jonas-urbonas-106,2024-07-05
CAND-4011,Vladislav,Popescu,vladislav.popescu1@protonmail.com,343-737-3278x39692,Vilnius,Lithuania,Miniclip,Senior HR Business Partner,linkedin.com/in/vladislav-popescu-482,2024-01-13
CAND-4012,Paulina,Kaminski,paulina.kaminski@outlook.com,300-626-0772,Tallinn,Estonia,Delivery Hero,VP of Product,,2024-10-24
CAND-4013,Mariya,Oliynyk,mariya.oliynyk3@gmail.com,348.769.6537,Vilnius,Lithuania,,,linkedin.com/in/mariya-oliynyk-812,2024-01-09
CAND-4014,Saulius,Stankus,saulius.stankus1@gmail.com,(373)910-5208x983,Hamburg,Germany,TrueLayer,Senior HR Manager,linkedin.com/in/saulius-stankus-309,2024-07-26
CAND-4015,Matas,Kairys,matas.kairys@yahoo.com,909.950.7933,Kaunas,Lithuania,Telia,TA Manager,,2024-10-02
CAND-4016,Arnas,Jankauskas,arnas.jankauskas@gmail.com,712.297.3414,London,United Kingdom,Atea,UX Researcher,linkedin.com/in/arnas-jankauskas-572,2024-07-30
CAND-4017,Grace,Davies,grace.davies@protonmail.com,,Kyiv,Ukraine,Pipedrive,DevOps Engineer,linkedin.com/in/grace-davies-778,2024-02-16
CAND-4018,Daria,Smirnov,daria.smirnov1@gmail.com,001-927-459-0826x80090,Vilnius,Lithuania,Jam City,Fraud Analyst,linkedin.com/in/daria-smirnov-439,2025-06-17
CAND-4019,Arnas,Gudas,arnas.gudas2@gmail.com,(608)771-2189,Warsaw,Poland,CGI,Senior Data Engineer,linkedin.com/in/arnas-gudas-990,2025-03-19
CAND-4020,Tomas,Kairys,tomas.kairys2@gmail.com,(539)359-6023,London,United Kingdom,Vinted,Product Designer,,2024-10-25
CAND-4021,Vaida,Kazlauskas,vaida.kazlauskas@protonmail.com,599-287-5175x79032,Warsaw,Poland,Personio,Legal Manager,,2025-02-15
CAND-4022,Mirela,Ionescu,mirela.ionescu@gmail.com,+1-988-706-0941,Kaunas,Lithuania,Bite,BI Analyst,linkedin.com/in/mirela-ionescu-816,2024-07-01
CAND-4023,Tadas,Kazlauskas,tadas.kazlauskas@gmail.com,8249130078,Vilnius,Lithuania,Pipedrive,Senior Compliance Manager,linkedin.com/in/tadas-kazlauskas-788,2024-08-30
CAND-4024,Petra,Kuznetsov,petra.kuznetsov@protonmail.com,+1-658-775-5850x9591,Tallinn,Estonia,Bite,Senior HR Business Partner,linkedin.com/in/petra-kuznetsov-200,2024-04-14
CAND-4025,Tadas,Zukauskas,tadas.zukauskas@gmail.com,,Hamburg,Germany,Checkout.com,Senior DevOps Engineer,linkedin.com/in/tadas-zukauskas-108,2025-04-24
CAND-4026,Serhiy,Boyko,serhiy.boyko@gmail.com,6498723669,Hamburg,Germany,Accenture,Product Designer,linkedin.com/in/serhiy-boyko-341,2024-04-30
CAND-4027,Filip,Wojcik,filip.wojcik@gmail.com,(672)486-5181,Berlin,Germany,Checkout.com,Talent Acquisition Specialist,linkedin.com/in/filip-wojcik-590,2024-12-19
CAND-4028,Vasyl,Bondarenko,vasyl.bondarenko@outlook.com,4433845046,Vilnius,Lithuania,TransferGo,Operations Specialist,linkedin.com/in/vasyl-bondarenko-304,2024-07-09
CAND-4029,Rafal,Kowalczyk,rafal.kowalczyk1@outlook.com,,Hamburg,Germany,Bolt,Senior Marketing Manager,linkedin.com/in/rafal-kowalczyk-202,2024-12-31
CAND-4030,Edvinas,Rimkus,edvinas.rimkus@yahoo.com,,London,United Kingdom,Revolut,Senior Analytics Engineer,linkedin.com/in/edvinas-rimkus-476,2024-11-05
CAND-4031,Janos,Popescu,janos.popescu1@gmail.com,664.234.9394x1667,Tallinn,Estonia,EPAM Systems,Product Designer,,2024-12-16
CAND-4032,Egle,Ambrazas,egle.ambrazas@outlook.com,388.369.8585x749,Kaunas,Lithuania,Luminor,CRM Manager,linkedin.com/in/egle-ambrazas-288,2025-06-11
CAND-4033,Jack,Clark,jack.clark@gmail.com,9665726418,Riga,Latvia,Barclays Technology,Trust and Safety Lead,linkedin.com/in/jack-clark-880,2024-08-04
CAND-4034,Hannah,Meyer,hannah.meyer@outlook.com,+1-597-389-5377x0124,Krakow,Poland,Freelance,Growth Manager,linkedin.com/in/hannah-meyer-608,2024-01-01
CAND-4035,Aleksander,Petrov,aleksander.petrov2@gmail.com,(645)298-2437x80470,Vilnius,Lithuania,Freelance,Senior Product Manager,linkedin.com/in/aleksander-petrov-367,2025-04-16
CAND-4036,Volodymyr,Kravchenko,volodymyr.kravchenko@gmail.com,493.265.1875x6926,Vilnius,Lithuania,DXC Technology,Director of Engineering,linkedin.com/in/volodymyr-kravchenko-358,2024-04-14
CAND-4037,Daria,Petrov,daria.petrov@yahoo.com,001-432-573-5712x56721,Vilnius,Lithuania,Luminor,Financial Analyst,,2024-07-10
CAND-4038,Vladislav,Ivanov,vladislav.ivanov5@gmail.com,3087578959,Berlin,Germany,Barclays Technology,Compliance Manager,linkedin.com/in/vladislav-ivanov-413,2025-02-03
CAND-4039,Karolina,Zielinski,karolina.zielinski1@yahoo.com,224.725.6600,London,United Kingdom,Wargaming,Product Lead,linkedin.com/in/karolina-zielinski-599,2024-05-18
CAND-4040,Emily,Williams,emily.williams@protonmail.com,,London,United Kingdom,Cognizant,Principal Product Manager,linkedin.com/in/emily-williams-977,2024-10-16
CAND-4041,Tetyana,Melnyk,tetyana.melnyk1@gmail.com,783.569.0303x4136,Kaunas,Lithuania,TransferGo,Senior HR Business Partner,linkedin.com/in/tetyana-melnyk-697,2024-11-30
CAND-4042,Aleksander,Petrov,aleksander.petrov@yahoo.com,,Amsterdam,Netherlands,Barclays Technology,Senior Compliance Manager,linkedin.com/in/aleksander-petrov-897,2024-03-27
CAND-4043,Charlotte,Evans,charlotte.evans@gmail.com,(998)956-8499,Kaunas,Lithuania,Revolut,CRM Manager,,2025-04-07
CAND-4044,Taras,Shevchuk,taras.shevchuk@gmail.com,,Vilnius,Lithuania,Ubisoft,Platform Engineer,,2024-08-15
CAND-4045,Lina,Jankauskas,lina.jankauskas@gmail.com,3706600746,Vilnius,Lithuania,Delivery Hero,Engineering Manager,,2025-06-24
CAND-4046,Mariya,Moroz,mariya.moroz@gmail.com,637.600.4917,Riga,Latvia,Adform,Head of Data,linkedin.com/in/mariya-moroz-250,2024-07-20
CAND-4047,Saulius,Noreika,saulius.noreika3@gmail.com,868.471.6387,Krakow,Poland,Miniclip,Trust and Safety Analyst,linkedin.com/in/saulius-noreika-346,2025-05-24
CAND-4048,Daniel,Brown,daniel.brown@yahoo.com,,Berlin,Germany,Revolut,Senior Compliance Manager,linkedin.com/in/daniel-brown-548,2025-06-30
CAND-4049,James,Hughes,james.hughes@yahoo.com,857-874-0545,Vilnius,Lithuania,EA Games,TA Manager,linkedin.com/in/james-hughes-411,2024-09-18
CAND-4050,Hannah,Meyer,hannah.meyer1@outlook.com,482-948-7414,Vilnius,Lithuania,Swedbank,Analytics Manager,linkedin.com/in/hannah-meyer-416,2024-11-01
CAND-4051,Sophie,Roberts,sophie.roberts@yahoo.com,453.314.1988x72634,Vilnius,Lithuania,Wise,Product Manager,,2025-06-14
CAND-4052,Jolanta,Radzevicius,jolanta.radzevicius@gmail.com,,Hamburg,Germany,EA Games,Product Lead,,2025-03-24
CAND-4053,Mykola,Kovalenko,mykola.kovalenko@protonmail.com,+1-222-933-9982x1590,Vilnius,Lithuania,LMT,Senior FP&A Analyst,linkedin.com/in/mykola-kovalenko-389,2024-10-16
CAND-4054,Gabija,Paulauskas,gabija.paulauskas@yahoo.com,001-913-320-4484x567,Krakow,Poland,Freelance,QA Engineer,linkedin.com/in/gabija-paulauskas-765,2024-09-27
CAND-4055,Daniel,Evans,daniel.evans1@gmail.com,(541)376-6045x689,Tallinn,Estonia,Luminor,Data Analyst,linkedin.com/in/daniel-evans-638,2024-12-04
CAND-4056,Marius,Toth,marius.toth1@gmail.com,764-957-6776,Vilnius,Lithuania,DXC Technology,Director of Engineering,linkedin.com/in/marius-toth-780,2024-10-28
CAND-4057,Vilius,Butkus,vilius.butkus@gmail.com,001-766-464-7608x5208,London,United Kingdom,Zynga,FP&A Analyst,linkedin.com/in/vilius-butkus-998,2025-06-30
CAND-4058,Vilius,Levinskas,vilius.levinskas1@gmail.com,001-264-655-2175,Vilnius,Lithuania,TransferGo,L&D Specialist,,2025-02-24
CAND-4059,Oscar,Jones,oscar.jones@gmail.com,001-998-487-8298,Hamburg,Germany,Vinted,Product Lead,,2024-04-13
CAND-4060,Zsuzsanna,Ionescu,zsuzsanna.ionescu1@gmail.com,854.442.2061x850,Krakow,Poland,TransferGo,DevOps Engineer,linkedin.com/in/zsuzsanna-ionescu-295,2025-01-14
CAND-4061,Tadas,Kairys,tadas.kairys@gmail.com,+1-687-838-6400x672,Vilnius,Lithuania,Personio,Senior Frontend Engineer,linkedin.com/in/tadas-kairys-444,2025-03-15
CAND-4062,Rokas,Zukauskas,rokas.zukauskas@outlook.com,(539)503-2143x03183,Berlin,Germany,Swedbank,Data Scientist,,2025-06-08
CAND-4063,Sophie,Thomas,sophie.thomas2@gmail.com,,Vilnius,Lithuania,Checkout.com,SEO Specialist,,2024-12-22
CAND-4064,Vladislav,Smirnov,vladislav.smirnov@gmail.com,,Lviv,Ukraine,Paddle,QA Engineer,linkedin.com/in/vladislav-smirnov-196,2024-08-08
CAND-4065,Mindaugas,Kairys,mindaugas.kairys1@gmail.com,6117184065,Hamburg,Germany,Pipedrive,Senior Financial Analyst,linkedin.com/in/mindaugas-kairys-402,2024-11-12
CAND-4066,Lukasz,Wisniewski,lukasz.wisniewski1@gmail.com,687-555-2452x96151,Warsaw,Poland,EA Games,Engineering Manager,linkedin.com/in/lukasz-wisniewski-529,2025-06-22
CAND-4067,Sarah,Weber,sarah.weber@gmail.com,(997)345-7835x17983,Warsaw,Poland,Miniclip,Customer Support Specialist,linkedin.com/in/sarah-weber-144,2024-08-07
CAND-4068,Egle,Jankauskas,egle.jankauskas@outlook.com,+1-835-656-6963x38958,London,United Kingdom,Nord Security,Senior TA Specialist,linkedin.com/in/egle-jankauskas-374,2025-02-27
